Date,County,Temperature,Precipitation,Region
2020-03,San Bernardino County,54.1,2.39,South
2020-03,San Diego County,52.9,4.75,South
2020-03,San Francisco County,53.2,2.28,North
2020-03,San Joaquin County,54.6,2,Central
2020-03,San Luis Obispo County,50.6,4.2,Central
2020-03,San Mateo County,52.4,2.68,North
2020-03,Santa Barbara County,50.4,4.93,South
2020-03,Santa Clara County,49.9,4.32,North
2020-03,Santa Cruz County,52,3.49,North
2020-03,Shasta County,44.4,5.73,North
2020-03,Sierra County,35.6,5.82,North
2020-03,Siskiyou County,39,2.09,North
2020-03,Solano County,53.6,1.42,North
2020-03,Sonoma County,50.2,1.81,North
2020-03,Stanislaus County,52,2.48,Central
2020-03,Sutter County,54.5,1.27,North
2020-03,Tehama County,48.1,3.96,North
2020-03,Trinity County,42.5,3.92,North
2020-03,Tulare County,42.8,3.89,Central
2020-03,Tuolumne County,38.2,5.88,Central
2020-03,Ventura County,48,5.25,South
2020-03,Yolo County,53.1,1.24,North
2020-03,Yuba County,50.7,3.93,North
2020-04,Alameda County,57.6,1.54,North
2020-04,Alpine County,41.4,3.12,North
2020-04,Amador County,55,3.43,Central
2020-04,Butte County,58.9,1.92,North
2020-04,Calaveras County,55.5,2.97,Central
2020-04,Colusa County,61.4,0.77,North
2020-04,Contra Costa County,59.2,1.18,South
2020-04,Del Norte County,51.2,2.9,North
2020-04,El Dorado County,51,3.9,North
2020-04,Fresno County,53.1,2.76,Central
2020-04,Glenn County,59.8,0.62,North
2020-04,Humboldt County,53.7,2.59,North
2020-04,Imperial County,72.1,0.38,South
2020-04,Inyo County,58.3,0.96,Central
2020-04,Kern County,58.9,2.25,Central
2020-04,Kings County,62.9,1.29,Central
2020-04,Lake County,55.4,1.41,North
2020-04,Lassen County,46,0.91,North
2020-04,Los Angeles County,58.5,3.81,South
2020-04,Madera County,53.5,3.09,Central
2020-04,Marin County,55.3,1.47,North
2020-04,Mariposa County,52.1,3.45,Central
2020-04,Mendocino County,54.5,1.57,North
2020-04,Merced County,60.7,1.14,Central
2020-04,Modoc County,46.1,0.67,North
2020-04,Mono County,42.3,1.86,Central
2020-04,Monterey County,56.5,2.49,Central
2020-04,Napa County,58.7,1.16,North
2020-04,Nevada County,49.5,3.85,North
2020-04,Orange County,61.6,3.39,South
2020-04,Placer County,51.2,3.52,North
2020-04,Plumas County,45.5,2.37,North
2020-04,Riverside County,65.8,1.9,South
2020-04,Sacramento County,61.9,1.9,North
2020-04,San Benito County,56.2,1.97,Central
2020-04,San Bernardino County,63.8,1.33,South
2020-04,San Diego County,59.8,3.37,South
2020-04,San Francisco County,56.9,1.18,North
2020-04,San Joaquin County,62.1,1.17,Central
2020-04,San Luis Obispo County,57.1,2.58,Central
2020-04,San Mateo County,55.8,1.94,North
2020-04,Santa Barbara County,55.8,3.58,South
2020-04,Santa Clara County,56.3,2.32,North
2020-04,Santa Cruz County,56.1,3.02,North
2020-04,Shasta County,54.3,1.48,North
2020-04,Sierra County,45,3,North
2020-04,Siskiyou County,48.4,0.93,North
2020-04,Solano County,60.9,0.93,North
2020-04,Sonoma County,56.3,1.31,North
2020-04,Stanislaus County,59.9,1.22,Central
2020-04,Sutter County,62.8,0.85,North
2020-04,Tehama County,57.7,1.12,North
2020-04,Trinity County,51.7,2.71,North
2020-04,Tulare County,51.1,3.74,Central
2020-04,Tuolumne County,46.8,4.14,Central
2020-04,Ventura County,54.5,4.22,South
2020-04,Yolo County,61.7,0.89,North
2020-04,Yuba County,59.4,2.37,North
2020-05,Alameda County,64.6,0.62,North
2020-05,Alpine County,48.1,1.43,North
2020-05,Amador County,62.6,2.24,Central
2020-05,Butte County,66.1,3.64,North
2020-05,Calaveras County,63.3,1.94,Central
2020-05,Colusa County,68.2,1.16,North
2020-05,Contra Costa County,66.4,0.53,South
2020-05,Del Norte County,54,7.3,North
2020-05,El Dorado County,58,2.58,North
2020-05,Fresno County,61.8,0.53,Central
2020-05,Glenn County,66.2,1.57,North
2020-05,Humboldt County,57.2,6.03,North
2020-05,Imperial County,83.1,0,South
2020-05,Inyo County,69.5,0.05,Central
2020-05,Kern County,68.4,0.13,Central
2020-05,Kings County,71.8,0.06,Central
2020-05,Lake County,60.8,2.58,North
2020-05,Lassen County,52.5,1.48,North
2020-05,Los Angeles County,66.5,0.16,South
2020-05,Madera County,62.1,0.67,Central
2020-05,Marin County,59.3,1.24,North
2020-05,Mariposa County,60.6,1.83,Central
2020-05,Mendocino County,58.4,2.64,North
2020-05,Merced County,69.3,0.22,Central
2020-05,Modoc County,52.6,1.7,North
2020-05,Mono County,50.7,0.35,Central
2020-05,Monterey County,62.9,0.38,Central
2020-05,Napa County,64.6,1.39,North
2020-05,Nevada County,56.7,3.13,North
2020-05,Orange County,67.6,0.09,South
2020-05,Placer County,58.3,2.5,North
2020-05,Plumas County,52.1,3.23,North
2020-05,Riverside County,76.6,0.01,South
2020-05,Sacramento County,69.6,0.59,North
2020-05,San Benito County,63.7,0.3,Central
2020-05,San Bernardino County,75.2,0.01,South
2020-05,San Diego County,67.9,0.08,South
2020-05,San Francisco County,61,0.62,North
2020-05,San Joaquin County,69.3,0.47,Central
2020-05,San Luis Obispo County,63.6,0.18,Central
2020-05,San Mateo County,60.4,0.7,North
2020-05,Santa Barbara County,62,0.08,South
2020-05,Santa Clara County,62.9,0.88,North
2020-05,Santa Cruz County,61.4,0.99,North
2020-05,Shasta County,59.8,4.16,North
2020-05,Sierra County,51.9,3.07,North
2020-05,Siskiyou County,52.9,3.38,North
2020-05,Solano County,67.2,0.57,North
2020-05,Sonoma County,60.7,2.04,North
2020-05,Stanislaus County,68.1,0.31,Central
2020-05,Sutter County,70.5,0.78,North
2020-05,Tehama County,63.6,3.06,North
2020-05,Trinity County,56.1,4.42,North
2020-05,Tulare County,59.9,0.75,Central
2020-05,Tuolumne County,54.7,2.32,Central
2020-05,Ventura County,61.8,0.14,South
2020-05,Yolo County,68.5,0.62,North
2020-05,Yuba County,66.8,2.45,North
2020-06,Alameda County,69.2,0,North
2020-06,Alpine County,54.4,0.66,North
2020-06,Amador County,69.8,0.15,Central
2020-06,Butte County,73.4,0.22,North
2020-06,Calaveras County,69.8,0.07,Central
2020-06,Colusa County,75.2,0.02,North
2020-06,Contra Costa County,71,0,South
2020-06,Del Norte County,59.9,1,North
2020-06,El Dorado County,65.1,0.27,North
2020-06,Fresno County,68,0.04,Central
2020-06,Glenn County,73.7,0.12,North
2020-06,Humboldt County,62.6,0.52,North
2020-06,Imperial County,87.1,0,South
2020-06,Inyo County,75.8,0.07,Central
2020-06,Kern County,74.5,0.05,Central
2020-06,Kings County,76.9,0,Central
2020-06,Lake County,69,0.02,North
2020-06,Lassen County,59.6,0.39,North
2020-06,Los Angeles County,70.2,0.01,South
2020-06,Madera County,68.4,0.11,Central
2020-06,Marin County,62.7,0,North
2020-06,Mariposa County,67.2,0.1,Central
2020-06,Mendocino County,65,0.07,North
2020-06,Merced County,74.7,0,Central
2020-06,Modoc County,58.8,0.78,North
2020-06,Mono County,56.8,0.31,Central
2020-06,Monterey County,66.9,0.01,Central
2020-06,Napa County,71.2,0,North
2020-06,Nevada County,63.8,0.26,North
2020-06,Orange County,69.2,0.05,South
2020-06,Placer County,65.2,0.27,North
2020-06,Plumas County,59.6,0.35,North
2020-06,Riverside County,80.8,0.02,South
2020-06,Sacramento County,75.4,0.01,North
2020-06,San Benito County,69,0,Central
2020-06,San Bernardino County,80.9,0,South
2020-06,San Diego County,70.4,0.11,South
2020-06,San Francisco County,63.2,0,North
2020-06,San Joaquin County,75,0,Central
2020-06,San Luis Obispo County,68.2,0.01,Central
2020-06,San Mateo County,63.2,0.02,North
2020-06,Santa Barbara County,65.5,0.02,South
2020-06,Santa Clara County,67.5,0.01,North
2020-06,Santa Cruz County,64.4,0.02,North
2020-06,Shasta County,68,0.31,North
2020-06,Sierra County,58.6,0.33,North
2020-06,Siskiyou County,59.8,0.71,North
2020-06,Solano County,72.9,0,North
2020-06,Sonoma County,65.8,0,North
2020-06,Stanislaus County,73.9,0.01,Central
2020-06,Sutter County,76.6,0.02,North
2020-06,Tehama County,71.8,0.29,North
2020-06,Trinity County,64.3,0.49,North
2020-06,Tulare County,66.3,0.04,Central
2020-06,Tuolumne County,61,0.27,Central
2020-06,Ventura County,65.4,0.03,South
2020-06,Yolo County,74.7,0,North
2020-06,Yuba County,73.7,0.1,North
2020-07,Alameda County,71.3,0,North
2020-07,Alpine County,62.6,0.57,North
2020-07,Amador County,76.2,0.03,Central
2020-07,Butte County,78,0.01,North
2020-07,Calaveras County,76.5,0.01,Central
2020-07,Colusa County,79.4,0,North
2020-07,Contra Costa County,72.2,0,South
2020-07,Del Norte County,66.9,0.01,North
2020-07,El Dorado County,72.6,0.05,North
2020-07,Fresno County,74.1,0,Central
2020-07,Glenn County,79.2,0,North
2020-07,Humboldt County,68,0.03,North
2020-07,Imperial County,94,0,South
2020-07,Inyo County,83.1,0,Central
2020-07,Kern County,80.4,0,Central
2020-07,Kings County,82.1,0,Central
2020-07,Lake County,75.2,0,North
2020-07,Lassen County,68.4,0.1,North
2020-07,Los Angeles County,75.1,0,South
2020-07,Madera County,74.9,0.02,Central
2020-07,Marin County,62,0.01,North
2020-07,Mariposa County,74.2,0.02,Central
2020-07,Mendocino County,69.6,0.01,North
2020-07,Merced County,77.9,0,Central
2020-07,Modoc County,67.8,0.06,North
2020-07,Mono County,65.2,0.21,Central
2020-07,Monterey County,69.7,0.01,Central
2020-07,Napa County,73.4,0,North
2020-07,Nevada County,71,0.1,North
2020-07,Orange County,72.7,0,South
2020-07,Placer County,72.1,0.06,North
2020-07,Plumas County,66.9,0.28,North
2020-07,Riverside County,87.5,0,South
2020-07,Sacramento County,77.8,0,North
2020-07,San Benito County,74,0.01,Central
2020-07,San Bernardino County,87.7,0,South
2020-07,San Diego County,76.3,0,South
2020-07,San Francisco County,62.3,0.03,North
2020-07,San Joaquin County,77.2,0,Central
2020-07,San Luis Obispo County,71.6,0,Central
2020-07,San Mateo County,64,0.01,North
2020-07,Santa Barbara County,68.6,0,South
2020-07,Santa Clara County,71.1,0,North
2020-07,Santa Cruz County,65.4,0.02,North
2020-07,Shasta County,75.8,0.07,North
2020-07,Sierra County,66.2,0.2,North
2020-07,Siskiyou County,68.8,0.36,North
2020-07,Solano County,73.5,0,North
2020-07,Sonoma County,66.9,0.01,North
2020-07,Stanislaus County,77.3,0,Central
2020-07,Sutter County,79.4,0,North
2020-07,Tehama County,78.4,0.02,North
2020-07,Trinity County,72,0.35,North
2020-07,Tulare County,73.1,0,Central
2020-07,Tuolumne County,68.6,0.12,Central
2020-07,Ventura County,69.8,0,South
2020-07,Yolo County,77.1,0,North
2020-07,Yuba County,78.6,0,North
2020-08,Alameda County,75.2,0.07,North
2020-08,Alpine County,64.9,0.6,North
2020-08,Amador County,78.5,0.04,Central
2020-08,Butte County,79.5,0.04,North
2020-08,Calaveras County,78.7,0.02,Central
2020-08,Colusa County,81.1,0.05,North
2020-08,Contra Costa County,76.8,0.09,South
2020-08,Del Norte County,68.6,0.03,North
2020-08,El Dorado County,74.9,0.06,North
2020-08,Fresno County,76.2,0.02,Central
2020-08,Glenn County,80,0.14,North
2020-08,Humboldt County,70.6,0.06,North
2020-08,Imperial County,96.6,0,South
2020-08,Inyo County,84.6,0.01,Central
2020-08,Kern County,82.6,0.02,Central
2020-08,Kings County,84.3,0,Central
2020-08,Lake County,77.2,0.36,North
2020-08,Lassen County,69.6,0.1,North
2020-08,Los Angeles County,79,0.02,South
2020-08,Madera County,76.6,0.07,Central
2020-08,Marin County,66.7,0.25,North
2020-08,Mariposa County,76.1,0.04,Central
2020-08,Mendocino County,72.6,0.3,North
2020-08,Merced County,80.5,0,Central
2020-08,Modoc County,68.9,0.14,North
2020-08,Mono County,66.4,0.5,Central
2020-08,Monterey County,73.9,0.04,Central
2020-08,Napa County,76.6,0.1,North
2020-08,Nevada County,72.8,0.06,North
2020-08,Orange County,76.4,0,South
2020-08,Placer County,74,0.07,North
2020-08,Plumas County,69,0.09,North
2020-08,Riverside County,90.6,0.02,South
2020-08,Sacramento County,80.8,0.02,North
2020-08,San Benito County,76.8,0.01,Central
2020-08,San Bernardino County,89.9,0.07,South
2020-08,San Diego County,80.4,0.01,South
2020-08,San Francisco County,66.4,0.06,North
2020-08,San Joaquin County,80.5,0.01,Central
2020-08,San Luis Obispo County,75.8,0.05,Central
2020-08,San Mateo County,68,0.09,North
2020-08,Santa Barbara County,72.4,0.01,South
2020-08,Santa Clara County,74.2,0.03,North
2020-08,Santa Cruz County,69.8,0.05,North
2020-08,Shasta County,76.6,0.26,North
2020-08,Sierra County,68.1,0.12,North
2020-08,Siskiyou County,70.1,0.62,North
2020-08,Solano County,77.3,0.05,North
2020-08,Sonoma County,71,0.2,North
2020-08,Stanislaus County,79.7,0.01,Central
2020-08,Sutter County,81.7,0.05,North
2020-08,Tehama County,79.2,0.11,North
2020-08,Trinity County,73.8,0.1,North
2020-08,Tulare County,74.8,0,Central
2020-08,Tuolumne County,70.7,0.13,Central
2020-08,Ventura County,73.9,0,South
2020-08,Yolo County,79.8,0.04,North
2020-08,Yuba County,80.4,0.05,North
2020-09,Alameda County,73.1,0,North
2020-09,Alpine County,59.7,0.22,North
2020-09,Amador County,74.8,0.05,Central
2020-09,Butte County,75.7,0,North
2020-09,Calaveras County,74.9,0.08,Central
2020-09,Colusa County,76.3,0,North
2020-09,Contra Costa County,74.2,0,South
2020-09,Del Norte County,65.2,0.75,North
2020-09,El Dorado County,70.7,0.03,North
2020-09,Fresno County,70.6,0,Central
2020-09,Glenn County,75.5,0,North
2020-09,Humboldt County,68,0.69,North
2020-09,Imperial County,89.7,0,South
2020-09,Inyo County,77,0,Central
2020-09,Kern County,77.3,0,Central
2020-09,Kings County,78.6,0,Central
2020-09,Lake County,72.6,0.02,North
2020-09,Lassen County,64.1,0,North
2020-09,Los Angeles County,75.8,0,South
2020-09,Madera County,70.8,0.02,Central
2020-09,Marin County,66.8,0,North
2020-09,Mariposa County,70.8,0.04,Central
2020-09,Mendocino County,69.1,0.13,North
2020-09,Merced County,75.7,0,Central
2020-09,Modoc County,64.2,0.02,North
2020-09,Mono County,59.5,0.1,Central
2020-09,Monterey County,71.8,0,Central
2020-09,Napa County,73.8,0,North
2020-09,Nevada County,68.6,0.01,North
2020-09,Orange County,76.6,0,South
2020-09,Placer County,69.9,0.01,North
2020-09,Plumas County,63.2,0,North
2020-09,Riverside County,84.9,0,South
2020-09,Sacramento County,76.7,0,North
2020-09,San Benito County,73.7,0,Central
2020-09,San Bernardino County,83,0,South
2020-09,San Diego County,77.4,0,South
2020-09,San Francisco County,67.4,0,North
2020-09,San Joaquin County,76.4,0,Central
2020-09,San Luis Obispo County,73.1,0,Central
2020-09,San Mateo County,68.1,0,North
2020-09,Santa Barbara County,70.4,0,South
2020-09,Santa Clara County,72.4,0,North
2020-09,Santa Cruz County,68.6,0,North
2020-09,Shasta County,71.6,0,North
2020-09,Sierra County,63,0.02,North
2020-09,Siskiyou County,65.5,0.08,North
2020-09,Solano County,74.6,0,North
2020-09,Sonoma County,69.6,0.01,North
2020-09,Stanislaus County,75.4,0,Central
2020-09,Sutter County,77,0,North
2020-09,Tehama County,74.6,0,North
2020-09,Trinity County,67.9,0.14,North
2020-09,Tulare County,69.5,0,Central
2020-09,Tuolumne County,66,0.17,Central
2020-09,Ventura County,71.4,0,South
2020-09,Yolo County,76,0,North
2020-09,Yuba County,76.3,0,North
2020-10,Alameda County,69.8,0,North
2020-10,Alpine County,52.5,0.04,North
2020-10,Amador County,68.4,0.01,Central
2020-10,Butte County,68.3,0,North
2020-10,Calaveras County,68.2,0.01,Central
2020-10,Colusa County,70.6,0,North
2020-10,Contra Costa County,71.2,0,South
2020-10,Del Norte County,59,1.37,North
2020-10,El Dorado County,64,0.02,North
2020-10,Fresno County,63.1,0,Central
2020-10,Glenn County,69.1,0.01,North
2020-10,Humboldt County,60.9,0.51,North
2020-10,Imperial County,80,0,South
2020-10,Inyo County,67.6,0,Central
2020-10,Kern County,69,0,Central
2020-10,Kings County,70.6,0,Central
2020-10,Lake County,67.5,0.03,North
2020-10,Lassen County,53.6,0.04,North
2020-10,Los Angeles County,69.1,0.01,South
2020-10,Madera County,63.5,0,Central
2020-10,Marin County,66.2,0.01,North
2020-10,Mariposa County,63.8,0,Central
2020-10,Mendocino County,65.3,0.1,North
2020-10,Merced County,68.5,0,Central
2020-10,Modoc County,52.7,0.23,North
2020-10,Mono County,51,0.02,Central
2020-10,Monterey County,67.6,0,Central
2020-10,Napa County,69.4,0,North
2020-10,Nevada County,61.6,0.01,North
2020-10,Orange County,72.8,0.01,South
2020-10,Placer County,63.1,0.02,North
2020-10,Plumas County,54.6,0.01,North
2020-10,Riverside County,75.2,0,South
2020-10,Sacramento County,69.8,0,North
2020-10,San Benito County,67.7,0,Central
2020-10,San Bernardino County,73.2,0,South
2020-10,San Diego County,70.8,0.06,South
2020-10,San Francisco County,66.4,0.01,North
2020-10,San Joaquin County,69.7,0,Central
2020-10,San Luis Obispo County,67.9,0,Central
2020-10,San Mateo County,65.6,0,North
2020-10,Santa Barbara County,66.9,0,South
2020-10,Santa Clara County,68.2,0,North
2020-10,Santa Cruz County,65.8,0,North
2020-10,Shasta County,63.4,0.04,North
2020-10,Sierra County,55,0.02,North
2020-10,Siskiyou County,55.7,0.23,North
2020-10,Solano County,70,0,North
2020-10,Sonoma County,67.2,0.02,North
2020-10,Stanislaus County,68.4,0,Central
2020-10,Sutter County,70,0,North
2020-10,Tehama County,68,0.01,North
2020-10,Trinity County,60.2,0.17,North
2020-10,Tulare County,62.3,0,Central
2020-10,Tuolumne County,59.3,0.03,Central
2020-10,Ventura County,65.7,0.01,South
2020-10,Yolo County,69.7,0,North
2020-10,Yuba County,69.4,0,North
2020-11,Alameda County,54.8,0.37,North
2020-11,Alpine County,37.5,3.42,North
2020-11,Amador County,51.1,2.04,Central
2020-11,Butte County,51.8,2.35,North
2020-11,Calaveras County,51.3,2.14,Central
2020-11,Colusa County,53.4,0.6,North
2020-11,Contra Costa County,55.2,0.44,South
2020-11,Del Norte County,45.2,7.91,North
2020-11,El Dorado County,46.8,3.89,North
2020-11,Fresno County,48.2,0.76,Central
2020-11,Glenn County,51.6,0.57,North
2020-11,Humboldt County,47.2,4.26,North
2020-11,Imperial County,65.4,0.01,South
2020-11,Inyo County,51.3,0.1,Central
2020-11,Kern County,53,0.26,Central
2020-11,Kings County,54.2,0.25,Central
2020-11,Lake County,49.8,1.72,North
2020-11,Lassen County,37.5,1.13,North
2020-11,Los Angeles County,56.3,0.22,South
2020-11,Madera County,48.3,1.07,Central
2020-11,Marin County,53.5,1.54,North
2020-11,Mariposa County,48,1.6,Central
2020-11,Mendocino County,49.3,2.57,North
2020-11,Merced County,52.7,0.61,Central
2020-11,Modoc County,37.8,1.63,North
2020-11,Mono County,37.1,0.91,Central
2020-11,Monterey County,53.6,0.56,Central
2020-11,Napa County,52.8,1.29,North
2020-11,Nevada County,44.8,4.37,North
2020-11,Orange County,62.2,0.36,South
2020-11,Placer County,46.2,4.11,North
2020-11,Plumas County,38.2,3.26,North
2020-11,Riverside County,61.2,0.27,South
2020-11,Sacramento County,53.7,0.73,North
2020-11,San Benito County,52.4,0.56,Central
2020-11,San Bernardino County,57,0.14,South
2020-11,San Diego County,58.9,0.95,South
2020-11,San Francisco County,54.9,0.64,North
2020-11,San Joaquin County,54.4,0.26,Central
2020-11,San Luis Obispo County,54.1,0.38,Central
2020-11,San Mateo County,53.8,0.84,North
2020-11,Santa Barbara County,55.4,0.22,South
2020-11,Santa Clara County,53.2,0.6,North
2020-11,Santa Cruz County,53.6,1.45,North
2020-11,Shasta County,46.1,2.46,North
2020-11,Sierra County,39.2,3.98,North
2020-11,Siskiyou County,39.7,3.88,North
2020-11,Solano County,54.3,0.65,North
2020-11,Sonoma County,52.4,1.88,North
2020-11,Stanislaus County,53,0.36,Central
2020-11,Sutter County,54.2,0.76,North
2020-11,Tehama County,50.1,1.52,North
2020-11,Trinity County,44.1,2.98,North
2020-11,Tulare County,46.8,0.67,Central
2020-11,Tuolumne County,43.8,2.34,Central
2020-11,Ventura County,54.2,0.16,South
2020-11,Yolo County,53.6,0.59,North
2020-11,Yuba County,52.6,2.64,North
2020-12,Alameda County,51,1.66,North
2020-12,Alpine County,33.6,2.98,North
2020-12,Amador County,46.6,2.77,Central
2020-12,Butte County,47.8,3.35,North
2020-12,Calaveras County,46.8,2.79,Central
2020-12,Colusa County,49.1,1.8,North
2020-12,Contra Costa County,50.9,1.54,South
2020-12,Del Norte County,42.3,10.5,North
2020-12,El Dorado County,43.2,3.96,North
2020-12,Fresno County,42.7,1.19,Central
2020-12,Glenn County,48,1.4,North
2020-12,Humboldt County,44.3,6.37,North
2020-12,Imperial County,56.5,0.04,South
2020-12,Inyo County,43.9,0.26,Central
2020-12,Kern County,47,0.5,Central
2020-12,Kings County,48.1,0.31,Central
2020-12,Lake County,46.7,3.6,North
2020-12,Lassen County,32,2.26,North
2020-12,Los Angeles County,51.3,1.38,South
2020-12,Madera County,43.1,1.62,Central
2020-12,Marin County,51.5,2.83,North
2020-12,Mariposa County,43.6,2.72,Central
2020-12,Mendocino County,46.3,4.44,North
2020-12,Merced County,46.5,1.04,Central
2020-12,Modoc County,32.5,1.64,North
2020-12,Mono County,31.1,1.03,Central
2020-12,Monterey County,49.9,1.39,Central
2020-12,Napa County,49.2,2.16,North
2020-12,Nevada County,40.6,4.34,North
2020-12,Orange County,59,1.26,South
2020-12,Placer County,42,3.84,North
2020-12,Plumas County,33.9,3.92,North
2020-12,Riverside County,53.6,0.38,South
2020-12,Sacramento County,48.9,1.5,North
2020-12,San Benito County,48.1,1.04,Central
2020-12,San Bernardino County,49.2,0.24,South
2020-12,San Diego County,53.4,0.94,South
2020-12,San Francisco County,52.2,2.17,North
2020-12,San Joaquin County,50,1.64,Central
2020-12,San Luis Obispo County,50.3,1.29,Central
2020-12,San Mateo County,50.9,2.27,North
2020-12,Santa Barbara County,52.1,1.84,South
2020-12,Santa Clara County,49.4,2.12,North
2020-12,Santa Cruz County,50.9,2.67,North
2020-12,Shasta County,41.6,3.31,North
2020-12,Sierra County,34.9,3.88,North
2020-12,Siskiyou County,35.5,4.14,North
2020-12,Solano County,49.8,1.48,North
2020-12,Sonoma County,49.8,3.65,North
2020-12,Stanislaus County,47.3,1.46,Central
2020-12,Sutter County,49.1,1.38,North
2020-12,Tehama County,46.4,2.92,North
2020-12,Trinity County,39.8,4.92,North
2020-12,Tulare County,41.6,1.37,Central
2020-12,Tuolumne County,39.8,3.64,Central
2020-12,Ventura County,49.7,1.66,South
2020-12,Yolo County,49.1,1.53,North
2020-12,Yuba County,48,2.85,North
2021-01,Alameda County,50.2,3.15,North
2021-01,Alpine County,33,6.12,North
2021-01,Amador County,45.2,6.55,Central
2021-01,Butte County,47.4,5.03,North
2021-01,Calaveras County,45.9,7.38,Central
2021-01,Colusa County,48.2,2.93,North
2021-01,Contra Costa County,50,2.54,South
2021-01,Del Norte County,42.3,19.43,North
2021-01,El Dorado County,42.1,6.35,North
2021-01,Fresno County,42.7,3.97,Central
2021-01,Glenn County,47.4,3.4,North
2021-01,Humboldt County,44.3,11.38,North
2021-01,Imperial County,57.4,1.24,South
2021-01,Inyo County,43.6,0.66,Central
2021-01,Kern County,47.6,1.27,Central
2021-01,Kings County,49.4,2.36,Central
2021-01,Lake County,45.6,6.07,North
2021-01,Lassen County,33.1,2.64,North
2021-01,Los Angeles County,51.4,2.01,South
2021-01,Madera County,43.2,4.19,Central
2021-01,Marin County,51.4,4.1,North
2021-01,Mariposa County,42.5,5.03,Central
2021-01,Mendocino County,46.4,7.81,North
2021-01,Merced County,48.8,3.52,Central
2021-01,Modoc County,33,1.6,North
2021-01,Mono County,30.7,2.42,Central
2021-01,Monterey County,50.2,7.68,Central
2021-01,Napa County,49.4,4.3,North
2021-01,Nevada County,39.5,6.71,North
2021-01,Orange County,57.9,1.87,South
2021-01,Placer County,40.9,5.65,North
2021-01,Plumas County,35,4.82,North
2021-01,Riverside County,53.6,1.32,South
2021-01,Sacramento County,49.1,2.85,North
2021-01,San Benito County,48.1,5.66,Central
2021-01,San Bernardino County,49.4,0.85,South
2021-01,San Diego County,52.8,2.36,South
2021-01,San Francisco County,51.9,3.2,North
2021-01,San Joaquin County,50.5,3.06,Central
2021-01,San Luis Obispo County,50,6.16,Central
2021-01,San Mateo County,51.2,3.89,North
2021-01,Santa Barbara County,51.6,5.63,South
2021-01,Santa Clara County,49,4.71,North
2021-01,Santa Cruz County,51.2,7.42,North
2021-01,Shasta County,41,5.55,North
2021-01,Sierra County,35,5.47,North
2021-01,Siskiyou County,35.6,5.55,North
2021-01,Solano County,50.2,2.96,North
2021-01,Sonoma County,50,5.44,North
2021-01,Stanislaus County,49.1,3.81,Central
2021-01,Sutter County,49.2,2.19,North
2021-01,Tehama County,45.2,4.46,North
2021-01,Trinity County,39.8,9.14,North
2021-01,Tulare County,41,3.06,Central
2021-01,Tuolumne County,38.8,7.48,Central
2021-01,Ventura County,50,2.4,South
2021-01,Yolo County,49.7,3.12,North
2021-01,Yuba County,47.3,4.48,North
2021-02,Alameda County,51.8,0.97,North
2021-02,Alpine County,32.6,2.2,North
2021-02,Amador County,46.9,2.67,Central
2021-02,Butte County,49.2,3.38,North
2021-02,Calaveras County,47.5,2.42,Central
2021-02,Colusa County,51.4,0.95,North
2021-02,Contra Costa County,52.8,0.93,South
2021-02,Del Norte County,41,9.94,North
2021-02,El Dorado County,42.7,3.39,North
2021-02,Fresno County,44.6,0.53,Central
2021-02,Glenn County,49.6,0.82,North
2021-02,Humboldt County,43.5,7.52,North
2021-02,Imperial County,61.2,0.01,South
2021-02,Inyo County,47.4,0.13,Central
2021-02,Kern County,50.3,0.1,Central
2021-02,Kings County,52.8,0.03,Central
2021-02,Lake County,47.2,3.09,North
2021-02,Lassen County,33.5,1.74,North
2021-02,Los Angeles County,53.2,0.04,South
2021-02,Madera County,44.9,0.65,Central
2021-02,Marin County,52.1,1.44,North
2021-02,Mariposa County,43.8,1.43,Central
2021-02,Mendocino County,46.6,4.16,North
2021-02,Merced County,51.9,0.32,Central
2021-02,Modoc County,32.9,1.98,North
2021-02,Mono County,31.9,0.67,Central
2021-02,Monterey County,50.7,0.34,Central
2021-02,Napa County,51.7,1.93,North
2021-02,Nevada County,40.8,3.77,North
2021-02,Orange County,58.1,0.05,South
2021-02,Placer County,42.4,3.6,North
2021-02,Plumas County,34.7,3.11,North
2021-02,Riverside County,56.4,0.04,South
2021-02,Sacramento County,52.6,1.17,North
2021-02,San Benito County,49.5,0.26,Central
2021-02,San Bernardino County,53.1,0.04,South
2021-02,San Diego County,54.2,0.17,South
2021-02,San Francisco County,53.1,1.73,North
2021-02,San Joaquin County,53.5,0.92,Central
2021-02,San Luis Obispo County,51,0.08,Central
2021-02,San Mateo County,51.5,1.88,North
2021-02,Santa Barbara County,51.5,0.1,South
2021-02,Santa Clara County,49.6,1.07,North
2021-02,Santa Cruz County,51.4,1.42,North
2021-02,Shasta County,42.9,3.39,North
2021-02,Sierra County,34.8,3.02,North
2021-02,Siskiyou County,35.9,3.83,North
2021-02,Solano County,53.4,1.08,North
2021-02,Sonoma County,50.9,2.36,North
2021-02,Stanislaus County,51.8,0.8,Central
2021-02,Sutter County,52.8,1.13,North
2021-02,Tehama County,47.3,2.67,North
2021-02,Trinity County,40.6,6.05,North
2021-02,Tulare County,42.7,0.65,Central
2021-02,Tuolumne County,38.8,2.26,Central
2021-02,Ventura County,50.2,0.04,South
2021-02,Yolo County,53.4,0.99,North
2021-02,Yuba County,50.2,2.87,North
2021-03,Alameda County,51.9,1.36,North
